AirName,AircraftModel,Comments,DateFlown,EntertainmentRating,FoodRating,GroundServiceRating,OverallScore,Recommended,ReviewDate,ReviewTitle,ReviewrCountry,Route,SeatComfortRating,SeatType,ServiceRating,TravelType,ValueRating,WifiRating
British Airways,,,,4,4,0,10,yes,30th June 2014,British Airways customer review, (United Kingdom) ,,5,Business Class,5,,5,0
British Airways,,,,1,3,0,6,,30th June 2014,British Airways customer review, (United Kingdom) ,,3,Premium Economy,4,,3,0
British Airways,,,,1,4,0,5,yes,30th June 2014,British Airways customer review, (United Kingdom) ,,5,Business Class,5,,4,0
British Airways,,,,1,4,0,5,yes,30th June 2014,British Airways customer review, (Denmark) ,,5,Business Class,5,,4,0
British Airways,,,,2,2,0,2,,25th June 2014,British Airways customer review, (Denmark) ,,4,First Class,2,,2,0
British Airways,,,,2,1,0,2,,25th June 2014,British Airways customer review, (Denmark) ,,2,Premium Economy,3,,1,0
British Airways,,,,3,5,0,10,yes,25th June 2014,British Airways customer review, (Denmark) ,,5,Economy Class,5,,5,0
British Airways,,,,3,2,0,6,yes,25th June 2014,British Airways customer review, (Denmark) ,,3,Economy Class,5,,4,0
British Airways,,,,1,1,0,1,,25th June 2014,British Airways customer review, (Denmark) ,,1,Economy Class,1,,1,0
British Airways,,,,3,5,0,9,yes,23rd June 2014,British Airways customer review, (Denmark) ,,5,Premium Economy,5,,5,0
British Airways,,,,3,1,0,3,,23rd June 2014,British Airways customer review, (Denmark) ,,1,Economy Class,2,,2,0
British Airways,,,,4,3,0,5,,20th June 2014,British Airways customer review, (Denmark) ,,4,Business Class,2,,4,0
British Airways,,,,1,2,0,1,,20th June 2014,British Airways customer review, (Denmark) ,,1,Business Class,3,,1,0
British Airways,,,,5,3,0,10,yes,20th June 2014,British Airways customer review, (United Kingdom) ,,5,Business Class,5,,5,0
British Airways,,,,5,5,0,10,yes,20th June 2014,British Airways customer review, (United Kingdom) ,,5,Business Class,5,,5,0
British Airways,,,,5,4,0,7,yes,20th June 2014,British Airways customer review, (United Kingdom) ,,5,Economy Class,3,,4,0
British Airways,,,,3,2,0,2,,17th June 2014,British Airways customer review, (United Kingdom) ,,1,Business Class,1,,1,0
British Airways,,,,3,3,0,5,,17th June 2014,British Airways customer review, (United Kingdom) ,,1,Economy Class,4,,3,0
British Airways,,,,3,1,0,1,,17th June 2014,British Airways customer review, (United Kingdom) ,,1,Economy Class,1,,1,0
British Airways,,,,1,4,0,3,,17th June 2014,British Airways customer review, (United Kingdom) ,,1,Business Class,3,,1,0
British Airways,,,,4,5,0,10,yes,16th June 2014,British Airways customer review, (United Kingdom) ,,5,Business Class,5,,5,0
British Airways,,,,3,3,0,7,yes,16th June 2014,British Airways customer review, (United Kingdom) ,,3,Economy Class,3,,4,0
British Airways,,,,3,4,0,9,yes,16th June 2014,British Airways customer review, (United Kingdom) ,,5,Economy Class,5,,5,0
British Airways,,,,1,5,0,2,,16th June 2014,British Airways customer review, (United Kingdom) ,,2,First Class,5,,1,0
British Airways,,,,1,3,0,6,,16th June 2014,British Airways customer review, (United Kingdom) ,,3,Business Class,4,,3,0
British Airways,,,,3,3,0,1,,16th June 2014,British Airways customer review, (United Kingdom) ,,3,Business Class,1,,1,0
British Airways,,,,1,3,0,5,,16th June 2014,British Airways customer review, (United Kingdom) ,,2,Business Class,4,,3,0
British Airways,,,,5,4,0,9,yes,13th June 2014,British Airways customer review, (United Kingdom) ,,5,Premium Economy,5,,5,0
British Airways,,,,4,4,0,10,yes,13th June 2014,British Airways customer review, (United Kingdom) ,,4,Premium Economy,5,,4,0
British Airways,,,,5,5,0,10,yes,13th June 2014,British Airways customer review, (United Kingdom) ,,4,Business Class,5,,5,0
British Airways,,,,5,4,0,8,yes,13th June 2014,British Airways customer review, (United Kingdom) ,,5,Economy Class,5,,4,0
British Airways,,,,5,4,0,10,yes,13th June 2014,British Airways customer review, (United Kingdom) ,,4,Economy Class,5,,4,0
British Airways,,,,1,1,0,1,,12th June 2014,British Airways customer review, (United Kingdom) ,,2,Economy Class,4,,1,0
British Airways,,,,1,1,0,1,,12th June 2014,British Airways customer review, (United Kingdom) ,,2,Economy Class,4,,1,0
British Airways,,,,1,3,0,9,yes,12th June 2014,British Airways customer review, (United Kingdom) ,,4,Economy Class,5,,4,0
British Airways,,,,5,5,0,7,yes,12th June 2014,British Airways customer review, (United Kingdom) ,,5,Premium Economy,5,,4,0
British Airways,,,,5,5,0,10,yes,12th June 2014,British Airways customer review, (United Kingdom) ,,5,Economy Class,5,,5,0
British Airways,,,,4,5,0,10,yes,12th June 2014,British Airways customer review, (United Kingdom) ,,5,Economy Class,5,,5,0
British Airways,,,,1,1,0,5,,10th June 2014,British Airways customer review, (United Kingdom) ,,3,Economy Class,3,,4,0
British Airways,,,,5,2,0,9,yes,10th June 2014,British Airways customer review, (United Kingdom) ,,5,Business Class,5,,4,0
British Airways,,,,5,3,0,10,yes,9th June 2014,British Airways customer review, (United Kingdom) ,,4,Economy Class,5,,4,0
British Airways,,,,5,3,0,5,,9th June 2014,British Airways customer review, (United Kingdom) ,,3,Business Class,1,,3,0
British Airways,,,,1,4,0,6,,9th June 2014,British Airways customer review, (United Kingdom) ,,5,Business Class,5,,2,0
British Airways,,,,2,4,0,7,yes,9th June 2014,British Airways customer review, (United Kingdom) ,,4,Business Class,5,,5,0
British Airways,,,,2,1,0,2,,9th June 2014,British Airways customer review, (United Kingdom) ,,1,Premium Economy,1,,2,0
British Airways,,,,1,1,0,1,,9th June 2014,British Airways customer review, (United Kingdom) ,,1,Economy Class,1,,1,0
British Airways,,,,1,3,0,5,,9th June 2014,British Airways customer review, (United Kingdom) ,,3,Economy Class,3,,2,0
British Airways,,,,5,5,0,10,yes,9th June 2014,British Airways customer review, (United Kingdom) ,,5,Business Class,5,,4,0
British Airways,,,,3,4,0,10,yes,8th June 2014,British Airways customer review, (United Kingdom) ,,4,Economy Class,5,,4,0
British Airways,,,,3,1,0,1,,8th June 2014,British Airways customer review, (United Kingdom) ,,1,Economy Class,1,,1,0
British Airways,,,,4,1,0,4,,8th June 2014,British Airways customer review, (United Kingdom) ,,4,Business Class,2,,2,0
British Airways,,,,1,1,0,2,,8th June 2014,British Airways customer review, (United Kingdom) ,,3,Business Class,3,,2,0
British Airways,,,,4,5,0,9,yes,8th June 2014,British Airways customer review, (United Kingdom) ,,5,First Class,5,,4,0
British Airways,,,,3,3,0,6,yes,8th June 2014,British Airways customer review, (Russian Federation) ,,4,Economy Class,3,,3,0
British Airways,,,,1,3,0,2,,5th June 2014,British Airways customer review, (Russian Federation) ,,3,Economy Class,2,,2,0
British Airways,,,,4,5,0,10,yes,4th June 2014,British Airways customer review, (Russian Federation) ,,3,Economy Class,4,,5,0
British Airways,,,,5,4,0,7,yes,4th June 2014,British Airways customer review, (Russian Federation) ,,5,Business Class,3,,5,0
British Airways,,,,5,4,0,9,yes,4th June 2014,British Airways customer review, (Russian Federation) ,,4,Business Class,5,,4,0
British Airways,,,,2,2,0,5,,2nd June 2014,British Airways customer review, (Russian Federation) ,,3,Economy Class,2,,3,0
British Airways,,,,3,1,0,1,,1st June 2014,British Airways customer review, (Russian Federation) ,,1,Business Class,3,,1,0
British Airways,,,,1,4,0,8,yes,1st June 2014,British Airways customer review, (Russian Federation) ,,5,Economy Class,4,,4,0
British Airways,,,,4,4,0,7,yes,1st June 2014,British Airways customer review, (Russian Federation) ,,4,Business Class,4,,3,0
British Airways,,,,4,2,0,5,yes,1st June 2014,British Airways customer review, (Russian Federation) ,,3,Economy Class,2,,3,0
British Airways,,,,3,1,0,2,,1st June 2014,British Airways customer review, (United Kingdom) ,,1,Economy Class,2,,2,0
British Airways,,,,1,3,0,9,yes,1st June 2014,British Airways customer review, (United Kingdom) ,,5,Economy Class,4,,4,0
British Airways,,,,1,4,0,8,yes,1st June 2014,British Airways customer review, (United Kingdom) ,,5,Economy Class,4,,4,0
British Airways,,,,3,1,0,4,,1st June 2014,British Airways customer review, (United Kingdom) ,,5,Business Class,1,,2,0
British Airways,,,,1,3,0,9,yes,1st June 2014,British Airways customer review, (United Kingdom) ,,5,Economy Class,4,,3,0
British Airways,,,,3,1,0,1,,1st June 2014,British Airways customer review, (United Kingdom) ,,1,Business Class,3,,1,0
British Airways,,,,1,4,0,8,yes,1st June 2014,British Airways customer review, (United Kingdom) ,,5,Economy Class,4,,4,0
British Airways,,,,3,2,0,5,yes,29th May 2014,British Airways customer review, (United Kingdom) ,,2,Business Class,3,,3,0
British Airways,,,,2,1,0,3,,28th May 2014,British Airways customer review, (United Kingdom) ,,1,Economy Class,1,,3,0
British Airways,,,,2,3,0,7,yes,28th May 2014,British Airways customer review, (United Kingdom) ,,4,Business Class,5,,4,0
British Airways,,,,4,4,0,6,yes,27th May 2014,British Airways customer review, (Canada) ,,4,Economy Class,5,,5,0
British Airways,,,,3,2,0,1,,27th May 2014,British Airways customer review, (Canada) ,,1,Economy Class,1,,3,0
British Airways,,,,1,2,0,2,,27th May 2014,British Airways customer review, (Canada) ,,2,Economy Class,1,,2,0
British Airways,,,,4,5,0,6,yes,26th May 2014,British Airways customer review, (Canada) ,,5,First Class,5,,4,0
British Airways,,,,1,2,0,5,,26th May 2014,British Airways customer review, (Canada) ,,2,Business Class,1,,2,0
British Airways,,,,1,4,0,8,yes,26th May 2014,British Airways customer review, (Canada) ,,3,Business Class,5,,4,0
British Airways,,,,4,5,0,9,yes,25th May 2014,British Airways customer review, (Canada) ,,4,Economy Class,5,,5,0
British Airways,,,,2,1,0,6,,24th May 2014,British Airways customer review, (Canada) ,,4,Business Class,3,,3,0
British Airways,,,,4,3,0,10,yes,20th May 2014,British Airways customer review, (Canada) ,,5,Economy Class,5,,3,0
British Airways,,,,2,2,0,3,,20th May 2014,British Airways customer review, (Canada) ,,3,Business Class,2,,3,0
British Airways,,,,2,3,0,7,yes,20th May 2014,British Airways customer review, (United Kingdom) ,,5,Business Class,5,,5,0
British Airways,,,,1,5,0,10,yes,20th May 2014,British Airways customer review, (United Kingdom) ,,5,Business Class,5,,5,0
British Airways,,,,3,2,0,2,,19th May 2014,British Airways customer review, (United Kingdom) ,,1,Economy Class,1,,5,0
British Airways,,,,2,1,0,2,,18th May 2014,British Airways customer review, (United Kingdom) ,,1,Economy Class,1,,1,0
British Airways,,,,1,4,0,6,yes,18th May 2014,British Airways customer review, (United Kingdom) ,,4,Economy Class,4,,4,0
British Airways,,,,1,4,0,7,yes,18th May 2014,British Airways customer review, (United Kingdom) ,,3,Economy Class,3,,4,0
British Airways,,,,4,5,0,10,yes,18th May 2014,British Airways customer review, (United Kingdom) ,,5,First Class,5,,4,0
British Airways,,,,1,1,0,1,,18th May 2014,British Airways customer review, (United Kingdom) ,,1,Economy Class,2,,2,0
British Airways,,,,2,3,0,3,,17th May 2014,British Airways customer review, (United Kingdom) ,,2,Economy Class,3,,1,0
British Airways,,,,3,4,0,9,yes,15th May 2014,British Airways customer review, (United Kingdom) ,,4,Business Class,5,,4,0
British Airways,,,,5,5,0,8,yes,15th May 2014,British Airways customer review, (United Kingdom) ,,4,Economy Class,5,,4,0
British Airways,,,,4,1,0,2,,15th May 2014,British Airways customer review, (United Kingdom) ,,3,Economy Class,1,,1,0
British Airways,,,,4,4,0,7,yes,13th May 2014,British Airways customer review, (United Kingdom) ,,4,Economy Class,4,,4,0
British Airways,,,,1,3,0,1,,12th May 2014,British Airways customer review, (United Kingdom) ,,3,Economy Class,1,,1,0
British Airways,,,,3,3,0,8,,11th May 2014,British Airways customer review, (United Kingdom) ,,4,Business Class,2,,3,0
British Airways,,,,3,3,0,9,yes,11th May 2014,British Airways customer review, (United Kingdom) ,,4,Economy Class,4,,4,0
British Airways,,,,1,5,0,10,yes,11th May 2014,British Airways customer review, (United Kingdom) ,,5,Economy Class,5,,5,0
British Airways,,,,4,4,0,9,yes,11th May 2014,British Airways customer review, (United Kingdom) ,,5,Business Class,5,,5,0
British Airways,,,,4,5,0,10,yes,11th May 2014,British Airways customer review, (United Kingdom) ,,5,Business Class,5,,5,0
British Airways,,,,2,4,0,8,yes,11th May 2014,British Airways customer review, (United Kingdom) ,,4,Economy Class,4,,4,0
British Airways,,,,2,5,0,8,yes,11th May 2014,British Airways customer review, (United Kingdom) ,,4,Business Class,5,,5,0
British Airways,,,,0,4,0,10,yes,11th May 2014,British Airways customer review, (United Kingdom) ,,4,Economy Class,5,,5,0
British Airways,,,,1,4,0,9,yes,10th May 2014,British Airways customer review, (United Kingdom) ,,3,Business Class,5,,5,0
British Airways,,,,2,1,0,2,,10th May 2014,British Airways customer review, (United Kingdom) ,,3,Premium Economy,2,,1,0
British Airways,,,,4,1,0,3,,10th May 2014,British Airways customer review, (United Kingdom) ,,1,Economy Class,4,,3,0
British Airways,,,,1,1,0,2,,8th May 2014,British Airways customer review, (United Kingdom) ,,1,Premium Economy,1,,1,0
British Airways,,,,1,3,0,1,,7th May 2014,British Airways customer review, (United Kingdom) ,,3,Economy Class,3,,2,0
British Airways,,,,1,4,0,7,yes,7th May 2014,British Airways customer review, (United Kingdom) ,,4,Business Class,5,,4,0
British Airways,,,,4,3,0,5,,7th May 2014,British Airways customer review, (United Kingdom) ,,4,Economy Class,3,,5,0
British Airways,,,,3,4,0,8,yes,7th May 2014,British Airways customer review, (United Kingdom) ,,4,Business Class,5,,4,0
British Airways,,,,1,3,0,6,yes,6th May 2014,British Airways customer review, (United Kingdom) ,,3,Economy Class,3,,3,0
British Airways,,,,4,4,0,7,yes,6th May 2014,British Airways customer review, (United Kingdom) ,,4,Business Class,4,,4,0
British Airways,,,,4,5,0,10,yes,5th May 2014,British Airways customer review, (United Kingdom) ,,4,Economy Class,5,,5,0
British Airways,,,,5,5,0,10,yes,4th May 2014,British Airways customer review, (United Kingdom) ,,5,First Class,5,,5,0
British Airways,,,,1,1,0,1,,3rd May 2014,British Airways customer review, (United Kingdom) ,,1,Economy Class,1,,1,0
British Airways,,,,4,1,0,2,,3rd May 2014,British Airways customer review, (United Kingdom) ,,3,Business Class,1,,3,0
British Airways,,,,3,5,0,8,yes,30th April 2014,British Airways customer review, (United Kingdom) ,,4,Business Class,5,,4,0
British Airways,,,,0,4,0,8,yes,30th August 2012,British Airways customer review, (United Kingdom) ,,4,Economy Class,5,,3,0
British Airways,,,,4,3,0,8,yes,29th August 2012,British Airways customer review, (United Kingdom) ,,4,Premium Economy,3,,4,0
British Airways,,,,4,2,0,5,yes,29th August 2012,British Airways customer review, (United Kingdom) ,,4,Business Class,3,,3,0
British Airways,,,,0,2,0,1,,29th August 2012,British Airways customer review, (United Kingdom) ,,3,Economy Class,1,,3,0
British Airways,,,,3,2,0,4,,29th August 2012,British Airways customer review, (United Kingdom) ,,2,Economy Class,3,,3,0
British Airways,,,,4,1,0,4,,29th August 2012,British Airways customer review, (United Kingdom) ,,2,Economy Class,3,,2,0
British Airways,,,,4,1,0,4,,29th August 2012,British Airways customer review, (United Kingdom) ,,2,Economy Class,3,,3,0
British Airways,,,,4,3,0,6,yes,29th August 2012,British Airways customer review, (United Kingdom) ,,4,Business Class,3,,0,0
British Airways,,,,4,3,0,8,yes,29th August 2012,British Airways customer review, (United Kingdom) ,,4,Premium Economy,3,,4,0
British Airways,,,,4,2,0,5,yes,29th August 2012,British Airways customer review, (United Kingdom) ,,4,Business Class,3,,3,0
British Airways,,,,0,5,0,10,yes,29th August 2012,British Airways customer review, (United Kingdom) ,,5,Economy Class,5,,4,0
